DataType,State,District,Observer,Item,Created_Date,Modified_Date
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ATTENDANCE SHEET GUDUR MANDAL (),2025-10-19T17:57:25,
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ATTENDANCE SHEET GUDUR (),2025-10-19T17:57:56,
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ATTENDANCE SHEET MAHABUBABAD (),2025-10-19T17:58:21,
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ONE TO ONE INTERACTION GARLA (),2025-10-19T17:58:55,
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ONE TO ONE INTERACTION THORRUR (),2025-10-19T17:59:17,
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ONE TO ONE INTERACTION GUDUR KESURDHA (),2025-10-19T18:00:27,
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ONE TO ONE INTERACTION MAHABUBABAD2 (),2025-10-19T18:03:44,
Attachment,Telangana,Mahabubabad,SHRI DEBASIS PATNAIK,ONE TO ONE INTERACTION MAHABUBABAD (),2025-10-19T18:33:07,
Attachment,Telangana,Medchal Malkagiri,"SMT. ANJALI NIMBALKAR, EX. MLA",Attendance sheet regarding one to one interaction with important leaders (),2025-10-13T08:43:48,
Attachment,Telangana,Medchal Malkagiri,"SMT. ANJALI NIMBALKAR, EX. MLA",Attendance sheet of one to one interaction (),2025-10-13T09:01:34,
Attachment,Telangana,Medchal Malkagiri,"SMT. ANJALI NIMBALKAR, EX. MLA",Attendance sheet of one to one interaction (),2025-10-13T09:02:11,
Attachment,Telangana,Medchal Malkagiri,"SMT. ANJALI NIMBALKAR, EX. MLA",List of digital media of Malkajgiri district who attended the press meet (),2025-10-13T09:08:40,
Attachment,Telangana,Mulugu ,SHRI JOHNSON ABRAHAM,Proposed DCC by DCC Mahila President is supporting to Paidakula Ashok (),2025-10-18T23:54:15,
Attachment,Telangana,Mulugu ,SHRI JOHNSON ABRAHAM,Proposed DCC President by DYC President Essar Khan  is supporting to Paidakula Ashok (),2025-10-18T23:55:37,
Attachment,Telangana,Mulugu ,SHRI JOHNSON ABRAHAM,Proposed DCC President by Ravi Yadav  District OBC Chairman  is supporting to Paidakula Ashok (),2025-10-18T23:57:57,
Attachment,Telangana,Mulugu ,SHRI JOHNSON ABRAHAM,Proposed DCC President name  by M Suman Reddy Assembly IYC President  is supporting to Paidakula Ashok (),2025-10-19T00:00:25,
Attachment,Telangana,Mulugu ,SHRI JOHNSON ABRAHAM,Proposed DCC President name  by M Navneeth Patel Assembly NSUI President  is supporting to Paidakula Ashok (),2025-10-19T00:01:15,
Attachment,Telangana,Mulugu ,SHRI JOHNSON ABRAHAM,Proposed DCC President name  by  A Srinivas Reddy INTUC District President   is supporting to Paidakula Ashok (),2025-10-19T00:02:32,
Attachment,Telangana,Mulugu ,SHRI JOHNSON ABRAHAM,Proposed DCC President name  by Ravi Chandran  Reddy former  District youth congress President  is supporting to Paidakula Ashok (),2025-10-19T00:04:08,
Attachment,Telangana,Nagar Kurnool,SHRI V NARAYANSAMY,FINAL REPORT OF THE AICC OBSERVER FOR NAGARKURNOOL DISTRICT (),2025-10-21T14:56:34,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,Details of Media presence in today's Press Conference at Nalgonda District (),2025-10-11T19:43:08,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,Press Coverage of Yesterday's PC on Sangathan Srijjan Abhiyan (),2025-10-12T09:13:34,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,letter by BC Rajyadhikar Samiti (),2025-10-13T23:29:11,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,Representation by BC Welfare Association (),2025-10-14T23:22:34,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,"Representation by SC  ST, BC students Association ()",2025-10-14T23:23:24,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,One to One interaction input sheet (),2025-10-21T23:00:15,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,Media list (),2025-10-21T23:02:38,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,"Legal Team, Nalgonda ()",2025-10-21T23:08:11,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,District Pastors and Christians Association (),2025-10-21T23:10:33,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,Sevadal (),2025-10-21T23:15:58,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,MRPS (),2025-10-21T23:17:21,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,Vidya vanthula vedika (),2025-10-21T23:21:44,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,Representation for Gumala Mohan Reddy (),2025-10-21T23:25:18,
Attachment,Telangana,Nalgonda,SHRI BISHWARANJAN MOHANTHY,List of DCC President aspirants (),2025-10-23T08:05:46,
Attachment,Telangana,Nirmal,SHRI AJAY SINGH,Input form for One-to-one Interactions with leaders/Workers (Nirmal) (),2025-10-21T17:12:56,
Attachment,Telangana,Nirmal,SHRI AJAY SINGH,Travel Program (),2025-10-22T21:44:51,
Attachment,Telangana,Peddapalli,DR.K JAYAKUMAR,"Dr. K. Jayakumar Ex MP and AICC Observer for District Presidents Selection For Peddapalli, Ramagundam and Jagtial Districts.————————————Day 1: October 12 thReached Hyderabad from Delhi. Met TPCC  Coordinators Mr. M A.Basith, Mr. Md. Fakhruddin and Dr. Kethoori Venkatesh. Together drawn my Tour Programme in Peddapalli, Ramagundam and Jagtial Districts.Day 2: October 13 th Left Hyderabad around noon, night halted Karimnagar as it  is nearer point to these Districts. ()",2025-10-20T02:35:50,
Attachment,Telangana,Peddapalli,DR.K JAYAKUMAR,"Day 3: October 14 thAdressed a large gathering of about 1500 persons from Manthani, Peddapalli  and Ramagundam Assembly Constituencies. The Meeting addressed by Mr.Sridhar Babu, MLA, Minister, Makhan Singh Raj Thakur MLA, Advisor to Chief Minister, TPCC Coordinators Md. Fakhruddin ()",2025-10-20T02:41:16,
Attachment,Telangana,Peddapalli,DR.K JAYAKUMAR,Day 4: October 15th Mr. Vijaya Ramana Rao MLA Organised Press meet at RK Garden Peddapalli Town. About 50 persons from the press and media have attended the press meet. About 200 persons from the party were present. (),2025-10-20T02:44:54,
Attachment,Telangana,Rajanna Sircilla,SHRI SIRINIVAS MANE,"292 members attended. Their names, designation and phone numbers are mentioned in the attachment.The meeting was held at Mallikarjun Garden. ()",2025-10-18T10:09:48,
Attachment,Telangana,Rajanna Sircilla,SHRI SIRINIVAS MANE,"105 members attended. Their names, designation and phone numbers are mentioned in the attachment.The meeting was held at Mahalingeshwar Function Hall. ()",2025-10-18T10:10:40,
Attachment,Telangana,Rajanna Sircilla,SHRI SIRINIVAS MANE,"We took feedback via google form, through which we received 1,116 opinions. The same has been considered while making the final assessment... ()",2025-10-23T11:22:15,
Attachment,Telangana,Rangareddy,SHRI ROBERT BRUCE,ATTENDANCE SHEET OF MAHESWARAM (),2025-10-24T13:58:33,
Attachment,Telangana,Rangareddy,SHRI ROBERT BRUCE,ATTENDANCE SHEET OF LB NAGAR (),2025-10-24T14:01:27,
Attachment,Telangana,Rangareddy,SHRI ROBERT BRUCE,ATTENDANCE SHEET (),2025-10-24T14:05:39,
Attachment,Telangana,Rangareddy,SHRI ROBERT BRUCE,ATTENDANCE SHEET SERLINGAM PALLY (),2025-10-24T14:06:43,
Attachment,Telangana,Rangareddy,SHRI ROBERT BRUCE,ATTENDANCE SHEET IBRAHIM PATNAM (),2025-10-24T14:07:48,
Attachment,Telangana,Rangareddy,SHRI ROBERT BRUCE,ATTENDANCE SHEET RAJENDRANAGAR (),2025-10-24T14:08:26,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Sangareddy DCC Applicants as of 16/10/25 (),2025-10-16T13:09:44,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Assembly wise attendance sheet sangareddy (),2025-10-18T18:06:44,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Sangareddy Assembly Political Report (),2025-10-18T18:16:29,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Andole Assembly Political Report (),2025-10-18T18:16:52,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Zaheerabad Assembly Political Report (),2025-10-18T18:17:15,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Patancheru Assembly Political Report (),2025-10-18T18:17:39,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Narayankhed Assembly Political Report (),2025-10-18T18:18:04,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Sangareddy District Congress Leadership Dynamics (),2025-10-18T18:35:19,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Media Clippings Sangareddy (),2025-10-18T19:20:03,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Candidate form submission photos. (),2025-10-18T23:11:52,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Input Forms (),2025-10-19T11:46:26,
Attachment,Telangana,Sangareddy,"SMT. SZARITA LAITPHLANG, AICC SECRETARY",Confidential Report Sangareddy (),2025-10-21T18:07:39,
Attachment,Telangana,Secunderabad,"DR. C.P JOSHI, FORMER SPEAKER",Attendance sheet of advocates (),2025-10-19T02:26:21,
Attachment,Telangana,Secunderabad,"DR. C.P JOSHI, FORMER SPEAKER",Attendance sheet of advocates (),2025-10-19T02:26:37,
Attachment,Telangana,Secunderabad,"DR. C.P JOSHI, FORMER SPEAKER",Attendance sheet of advocates (),2025-10-19T02:26:55,
Attachment,Telangana,Secunderabad,"DR. C.P JOSHI, FORMER SPEAKER",Attendance sheet of advocates (),2025-10-19T02:27:13,
Attachment,Telangana,Secunderabad,"DR. C.P JOSHI, FORMER SPEAKER",Attendance sheet of advocates (),2025-10-19T02:27:34,
Attachment,Telangana,Secunderabad,"DR. C.P JOSHI, FORMER SPEAKER",Attendance sheet of advocates (),2025-10-19T02:27:55,
Attachment,Telangana,Suryapet,SHRI SARAT RAUT,Please find here brief note about Suryapet dist (),2025-10-23T13:10:25,
Attachment,Telangana,Suryapet,SHRI SARAT RAUT,Please find here the attendance sheet  note about Suryapet dist (),2025-10-23T13:12:17,
Attachment,Telangana,Suryapet,SHRI SARAT RAUT,Please find here the attendance and input sheet  of Suryapet dist (),2025-10-23T13:20:33,
Attachment,Telangana,Suryapet,SHRI SARAT RAUT,Please find here the attendance and input sheet  of Suryapet dist 15.10.2025 (),2025-10-23T13:23:16,
Attachment,Telangana,Suryapet,SHRI SARAT RAUT,Please find here the Application form of Suryapet dist (),2025-10-23T13:45:25,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,TSCPSEU union request letter (),2025-10-18T07:36:36,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Request letter to support dcc president candidate (),2025-10-18T08:15:01,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Request letter to support dcc president candidate (),2025-10-18T08:15:32,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Request letter to support dcc president candidate (),2025-10-18T08:16:13,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,One to one district cometiee vikarabad (),2025-10-22T07:40:08,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Attendance sheet tandur (),2025-10-22T07:45:12,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Attendance sheet pargi (),2025-10-22T07:45:31,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Attendance sheet Vikarabad (),2025-10-22T07:45:55,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Attendance sheet Vikarabad (),2025-10-22T07:46:13,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Attendance sheet Vikarabad (),2025-10-22T07:46:31,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Vikarabad  assembly one to one interaction with leadrres and workers (),2025-10-22T10:20:48,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,One to one interaction tandur assembly (),2025-10-22T11:59:50,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,One to one interaction with leadres and workers of kodangal assembly (),2025-10-22T13:51:29,
Attachment,Telangana,Vikarabad,SHRI SURAJ SINGH THAKUR,Pargi assembly one to one interaction with leadres and workers (),2025-10-22T19:04:53,
Attachment,Telangana,Wanaparthy,SHRI V NARAYANSAMY,FINAL REPORT OF THE AICC OBSERVER FOR WANAPARTHY DISTRICT (),2025-10-21T14:57:36,
Attachment,Telangana,Wanaparthy,SHRI V NARAYANSAMY,"RECOMMENDATIONS FOR THE POST OF DCC PRESIDENT BY SHRI. JUPALLY KRISHNA RAO, MINISTER ()",2025-10-21T15:02:24,
Attachment,Telangana,Warangal,SHRI NABAJYOTI PATNAIK,PARKAL CONSTITUENCY WORKERS / LEADERS ATTENDANCE SHEET FOR BOTH HANAMKONDA AND WARANGAL DISTRICTS. (),2025-10-14T23:05:51,
Attachment,Telangana,Warangal,SHRI NABAJYOTI PATNAIK,ATTENDANCE SHEETS FOR WARANGAL EAST AND BLOCK LEVEL LEADERS (),2025-10-18T00:13:34,
Attachment,Telangana,Warangal,SHRI NABAJYOTI PATNAIK,ATTENDANCE SHEETS FOR WARDHANAPET CONSTITUENCY FOR BOTH WARANGAL AND HANAMKONDA DISTRICTS. (),2025-10-18T00:15:07,
Attachment,Telangana,Warangal,SHRI NABAJYOTI PATNAIK,Attendance Sheet Narsampet Assembly (),2025-10-20T12:22:25,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Arjun Bhatt bio data (Application),2025-09-23T15:54:20,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Rajender tangedia (Application),2025-09-23T15:58:24,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Gopa dhapola bio data (Application),2025-09-23T16:02:46,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Bhagat Singh dasila bio data (Application),2025-09-23T16:06:48,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Govind singh Bisht (Application),2025-09-25T09:52:17,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Naval Kishore (Application),2025-09-25T10:04:18,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Govind singh Atheni (Application),2025-09-25T10:07:25,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Surender singh gadia (Application),2025-09-25T10:44:49,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Narender singh Rathore (Application),2025-09-25T10:46:44,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Mahesh singh Gadia (Application),2025-09-25T10:49:38,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,BHUVAN SINGH Atheni (Application),2025-09-25T10:51:43,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Chamu Singh Devli (Application),2025-09-25T10:53:49,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Naveen Chandra Tamta (Application),2025-09-25T10:55:43,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Bheem Ram Arya (Application),2025-09-25T10:57:35,
Attachment,Uttarakhand,BAGESHWAR,SHRI ROHIT CHAUDHARY,Senior leaders list (Application),2025-09-25T10:59:19,
Attachment,Uttarakhand,CHAMOLI,"SMT. ARADHANA MISHRA MONA, CLP UP",बायोडाटा (Application),2025-09-23T16:57:09,
Attachment,Uttarakhand,CHAMOLI,"SMT. ARADHANA MISHRA MONA, CLP UP",बायोडाटा सुरेश डिमरी (Application),2025-09-23T16:57:52,
Attachment,Uttarakhand,CHAMOLI,"SMT. ARADHANA MISHRA MONA, CLP UP",बायोडाटा (Application),2025-09-23T19:07:08,
Attachment,Uttarakhand,CHAMOLI,"SMT. ARADHANA MISHRA MONA, CLP UP",बायोडाटा विनोद singh (Application),2025-09-23T19:07:55,
Attachment,Uttarakhand,CITY HALDWANI,"CAPTAIN AJAY YADAV, EX. CHAIRMAN OBC DEPT",Biodata of Gurupreet (Application),2025-09-16T08:18:32,
Attachment,Uttarakhand,CITY HALDWANI,"CAPTAIN AJAY YADAV, EX. CHAIRMAN OBC DEPT",Biodata of Vinod Arya (Application),2025-09-16T08:19:04,
Attachment,Uttarakhand,CITY HALDWANI,"CAPTAIN AJAY YADAV, EX. CHAIRMAN OBC DEPT",Biodata of Khajan Pandey (Application),2025-09-16T08:21:59,
Attachment,Uttarakhand,CITY HALDWANI,"CAPTAIN AJAY YADAV, EX. CHAIRMAN OBC DEPT",Biodata of Govind Singh Bisht (Application),2025-09-16T08:22:50,
Attachment,Uttarakhand,CITY KASHIPUR,SHRI SHAKTISINH GOHIL,"copies of written letters by NGOs, groups and workers who met personally ()",2025-09-23T16:38:55,
Attachment,Uttarakhand,CITY KASHIPUR,SHRI SHAKTISINH GOHIL,copies of sheet of attendnence and opinion of workers who met personally (),2025-09-23T16:44:11,
Attachment,Uttarakhand,CITY KASHIPUR,SHRI SHAKTISINH GOHIL,copies of sheet of attendnence and opinion of workers who met personally part 2 (),2025-09-23T16:49:19,
Attachment,Uttarakhand,CITY KASHIPUR,SHRI SHAKTISINH GOHIL,copies of sheet of attendnence and opinion of workers who met personally part 3 (),2025-09-23T16:49:56,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Given by groups (),2025-09-10T17:30:15,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Assembly and Mayor result (),2025-09-10T17:30:38,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"bills paid by me for Uttarakhand, arranged by me ()",2025-09-10T17:31:07,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"bills paid by me for Uttarakhand, arranged by me ()",2025-09-10T17:31:20,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ward wise votes secured by mayor and Corporator (),2025-09-10T17:31:46,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ward wise votes secured mayor inc candidate (),2025-09-10T17:32:11,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"video : Sailendra Rawat is praising District President, Vinod Dabral ji for supporting BJP in getting Zilla parishad seats ()",2025-09-10T17:33:01,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Second tour program sofia (),2025-09-10T17:33:26,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,First tour program sofia (),2025-09-10T17:33:44,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Attendance sheet pdf scan copy (),2025-09-10T18:14:01,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Block level agent contact list (),2025-09-10T18:15:26,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City Congress member contact list (),2025-09-10T18:15:54,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,District congress member contact list (),2025-09-10T18:16:19,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Mandal adhyaksh Kotdwar contact list (),2025-09-10T18:16:45,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Balbir Singh Rawat (Application),2025-09-13T14:37:33,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Chandra Mohan Kharkwal (Application),2025-09-13T14:38:29,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Geeta Negi (Application),2025-09-13T14:39:05,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Meena Devi (Application),2025-09-13T14:39:32,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Neeraj Bahuguna (Application),2025-09-13T14:40:07,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Om Prakash (Application),2025-09-13T14:40:36,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Preeti Devi (Application),2025-09-13T14:41:03,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Rakesh Sharma (Application),2025-09-13T14:42:07,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Rupender Negi (Application),2025-09-13T15:18:42,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Sanjay Mittal (Application),2025-09-13T15:19:26,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Sudarshan Singh Bhandari (Application),2025-09-13T15:22:27,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Vijay Rawat (Application),2025-09-13T15:23:08,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,City President Application form of Ranjana Rawat (Application),2025-09-13T15:28:05,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Contact Details of congress workers from ward no1 to 20. (),2025-09-15T17:31:25,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,List of Journalists and news articles (),2025-09-15T19:19:32,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Contact details of congress workers from Ward 21 to 40 (),2025-09-16T08:18:19,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"Letter by Dhirendra Singh Bisht , Ex president Sainik, Kotdwar district congress committee. ()",2025-09-17T10:24:55,
Attachment,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"Letter by Sanjay Mittal, Kotdwar City Congress Committee President ()",2025-09-17T10:31:33,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Mela Ram Application FormAnd The Recommendation letters for Him (Application),2025-09-16T12:42:36,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Aadesh saini Application FormAnd The Recommendation letters for Him (Application),2025-09-16T12:43:06,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Ritu Kandiyal Application FormAnd The Recommendation letters for Her (Application),2025-09-16T12:43:46,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Ravinder Khanna Application FormAnd The Recommendation letters for Him (Application),2025-09-16T12:44:34,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Sudhir Shandilya Application FormAnd The Recommendation letters for Him (Application),2025-09-16T12:44:56,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Rajender Chaudhary Application FormAnd The Recommendation letters for Him (Application),2025-09-16T12:45:44,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Interaction on ground level for better option (),2025-09-16T13:05:21,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Interaction on ground level with small shopkeepers for better option (),2025-09-16T13:05:51,
Attachment,Uttarakhand,CITY ROORKEE,"SHRI RAO NARENDER SINGH, EX. MINISTER",Interaction on ground level with small shopkeepers for better option (),2025-09-16T13:06:14,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:06:04,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:06:48,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:07:26,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:08:12,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:08:53,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:09:26,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:09:53,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:10:20,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:11:14,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:13:03,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:13:29,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:14:16,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:14:57,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:15:53,
Attachment,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Suggestions given for city president selection (),2025-09-08T17:16:53,
Attachment,Uttarakhand,DEHRADUN CITY,"SHRI MANICKAM TAGORE, MP","6th September 2025PCC Office, DehradunInteraction with Civil SocietyOn 6th September 2025, an interaction with civil society groups was organized at the PCC Office, Dehradun. Around 60 groups participated in the meeting.The purpose of the meeting was to gather views and suggestions regarding the selection of the DCC President.For reference, I have attached the list of participation and delegation.With regards,B. Manickam Tagore ()",2025-09-07T09:41:48,
Attachment,Uttarakhand,DIDIHAT,"DR. NITIN RAUT, EX. MINISTER","Candidate form for District President, Didihaat Assembly ConstituencyName – CHANCHAL BORA (Application)",2025-09-14T11:06:14,
Attachment,Uttarakhand,DIDIHAT,"DR. NITIN RAUT, EX. MINISTER","Candidate form for District President, Didihaat Assembly ConstituencyName – MANOHAR TOLIYA (Application)",2025-09-14T11:06:46,
Attachment,Uttarakhand,DIDIHAT,"DR. NITIN RAUT, EX. MINISTER","Candidate form for District President, Didihaat Assembly ConstituencyName – BASANT BALLABH JOSHI (Application)",2025-09-14T11:17:33,
Attachment,Uttarakhand,DIDIHAT,"DR. NITIN RAUT, EX. MINISTER","Candidate form for District President, Didihaat Assembly ConstituencyName – LALIT SINGH CHUPHAL (Application)",2025-09-14T11:18:47,
Attachment,Uttarakhand,DIDIHAT,"DR. NITIN RAUT, EX. MINISTER","Candidate form for District President, Didihaat Assembly ConstituencyName – PRASHANT BHANDARI (Application)",2025-09-14T11:31:39,
